"V1","V2","V3","V4","V5","V6","V7","V8","V9"
2.17938614461522,2.17527967294669,2.12687774212149,2.06815132557801,1.78233534538461,1.62975611785661,1.50118901178569,1.49450382813983,1.46694930394203
1.92180503064011,1.91672798741989,1.87016605020816,1.81605610944003,1.54293618470205,1.39031935975379,1.24926229112801,1.24054470775563,1.21372504723985
1.35623819417474,1.35284538099104,1.32527742675611,1.29287404678855,1.10428081650458,0.969150445037895,0.736496853806712,0.707057212741562,0.67754337934248
1.20045675792947,1.1976332600634,1.17509105326815,1.14819828228766,0.979295788733652,0.84301354691845,0.547243531378266,0.49710525843982,0.456524188451079
1.11186810037694,1.1094146171298,1.08999930358116,1.06641906826137,0.903665334867802,0.750750000619283,0.293089839087899,0.174314643722445,0.0941569188395347
1.13193358211721,1.12944242190778,1.10977788374697,1.08591057903938,0.920461491264639,0.763239978603343,0.272821852444233,0.134059594163106,0.0367164588882299
1.13466828890032,1.13204249618591,1.111374555483,1.08634188870215,0.913907164028335,0.751640784175815,0.255378140916775,0.116731287711732,0.0171482238020483
1.13417934892501,1.13151596413144,1.11053730923339,1.08512028320852,0.910129347870573,0.746032471991646,0.249983869605722,0.11348644417781,0.0160621641318989
1.12914634538888,1.12634991000335,1.10436580854026,1.07781426628112,0.896870554893774,0.729589195408768,0.237860891338223,0.106917647072811,0.0147382107228522
